employee_id,full_name,department,salary,performance_score,hire_year
1468,Employee_1468,Marketing,115160.0,Outstanding,2020
1469,Employee_1469,Operations,96975.0,Meets Expectations,2020
1470,Employee_1470,Operations,64540.0,Meets Expectations,2021
1471,Employee_1471,Engineering,71364.0,Meets Expectations,2021
1472,Employee_1472,Operations,59611.0,Meets Expectations,2020
1473,Employee_1473,Operations,82663.0,Outstanding,2025
1474,Employee_1474,Finance,106991.0,Outstanding,2019
1475,Employee_1475,HR,112679.0,Needs Improvement,2025
1476,Employee_1476,Engineering,85977.0,Needs Improvement,2021
1477,Employee_1477,Sales,104115.0,Outstanding,2025
1478,Employee_1478,Engineering,143223.0,Outstanding,2025
1479,Employee_1479,Engineering,115890.0,Outstanding,2022
1480,Employee_1480,Product,121387.0,Needs Improvement,2022
1481,Employee_1481,Sales,73071.0,Meets Expectations,2018
1482,Employee_1482,Engineering,114275.0,Meets Expectations,2024
1483,Employee_1483,HR,127369.0,Exceeds Expectations,2020
1484,Employee_1484,Engineering,66938.0,,2019
1485,Employee_1485,Finance,90195.0,Meets Expectations,2018
1486,Employee_1486,Operations,59000.0,Exceeds Expectations,2020
1487,Employee_1487,Sales,,Exceeds Expectations,2025
1488,Employee_1488,Marketing,93304.0,Outstanding,2021
1489,Employee_1489,Operations,124449.0,Exceeds Expectations,2022
1490,Employee_1490,Finance,137986.0,Exceeds Expectations,2023
1491,Employee_1491,Sales,144643.0,Meets Expectations,2019
1492,Employee_1492,Product,75764.0,Outstanding,2025
1493,Employee_1493,Operations,141027.0,Outstanding,2023
1494,Employee_1494,Product,93494.0,Outstanding,2022
1495,Employee_1495,Engineering,58373.0,Meets Expectations,2025
1496,Employee_1496,HR,67161.0,Meets Expectations,2024
1497,Employee_1497,Finance,82350.0,Exceeds Expectations,2024
1498,Employee_1498,Marketing,80351.0,Exceeds Expectations,2023
1499,Employee_1499,Finance,143668.0,Outstanding,2021
1500,Employee_1500,Finance,70305.0,Exceeds Expectations,2025
1501,Employee_1501,Sales,130353.0,Needs Improvement,2020
1502,Employee_1502,Finance,131797.0,Needs Improvement,2025
1503,Employee_1503,HR,120953.0,Exceeds Expectations,2021
1504,Employee_1504,Operations,112458.0,Exceeds Expectations,2025
1505,Employee_1505,Marketing,75358.0,Meets Expectations,2023
1506,Employee_1506,Marketing,,Meets Expectations,2021
1507,Employee_1507,Sales,137745.0,Needs Improvement,2022
1508,Employee_1508,Engineering,144588.0,Needs Improvement,2019
1509,Employee_1509,Finance,93513.0,Needs Improvement,2021
1510,Employee_1510,Marketing,81092.0,Exceeds Expectations,2025
1511,Employee_1511,Finance,66338.0,Needs Improvement,2022
1512,Employee_1512,HR,55412.0,Exceeds Expectations,2019
1513,Employee_1513,Engineering,62543.0,Outstanding,2024
1514,Employee_1514,Sales,88496.0,Exceeds Expectations,2020
1515,Employee_1515,Product,115692.0,Outstanding,2023
1516,Employee_1516,Product,144084.0,Meets Expectations,2025
1517,Employee_1517,Sales,99425.0,Needs Improvement,2025
1518,Employee_1518,Engineering,93756.0,Needs Improvement,2024
1519,Employee_1519,Product,73888.0,Outstanding,2020
1520,Employee_1520,Finance,90735.0,Meets Expectations,2024
1521,Employee_1521,Operations,102295.0,Needs Improvement,2018
1522,Employee_1522,Finance,138042.0,Meets Expectations,2024
1523,Employee_1523,Engineering,140999.0,Outstanding,2022
1524,Employee_1524,Operations,72955.0,Meets Expectations,2019
1525,Employee_1525,Marketing,92841.0,Exceeds Expectations,2025
1526,Employee_1526,Operations,125640.0,Needs Improvement,2024
1527,Employee_1527,Sales,120510.0,Needs Improvement,2025
1528,Employee_1528,Operations,89911.0,Needs Improvement,2021
1529,Employee_1529,Sales,114031.0,Meets Expectations,2020
1530,Employee_1530,Engineering,143726.0,Exceeds Expectations,2024
1531,Employee_1531,Sales,62357.0,Exceeds Expectations,2019
1532,Employee_1532,Finance,87479.0,Needs Improvement,2022
1533,Employee_1533,HR,,Needs Improvement,2018
1534,Employee_1534,Engineering,99811.0,Needs Improvement,2025
1535,Employee_1535,Finance,91208.0,Needs Improvement,2020
1536,Employee_1536,Operations,75150.0,Exceeds Expectations,2023
1537,Employee_1537,Engineering,126180.0,Outstanding,2019
1538,Employee_1538,Operations,98286.0,,2023
1539,Employee_1539,Marketing,123450.0,Meets Expectations,2019
1540,Employee_1540,HR,76352.0,Outstanding,2019
1541,Employee_1541,Product,110069.0,Exceeds Expectations,2022
1542,Employee_1542,Engineering,,Outstanding,2022
1543,Employee_1543,Marketing,96555.0,Outstanding,2022
1544,Employee_1544,HR,101959.0,Outstanding,2024
1545,Employee_1545,Finance,55728.0,Meets Expectations,2021
1546,Employee_1546,Engineering,105517.0,Exceeds Expectations,2019
1547,Employee_1547,Sales,121234.0,Needs Improvement,2020
1548,Employee_1548,Engineering,94954.0,Outstanding,2023
1549,Employee_1549,Finance,102280.0,Exceeds Expectations,2022
1550,Employee_1550,Sales,134459.0,Outstanding,2024
1551,Employee_1551,Sales,71779.0,Outstanding,2022
1552,Employee_1552,Finance,118932.0,Outstanding,2023
1553,Employee_1553,HR,127936.0,Exceeds Expectations,2023
1554,Employee_1554,Marketing,79466.0,Exceeds Expectations,2025
1555,Employee_1555,Engineering,91939.0,Meets Expectations,2019
1556,Employee_1556,Marketing,124896.0,Needs Improvement,2022
1557,Employee_1557,Engineering,90270.0,Exceeds Expectations,2023
1558,Employee_1558,Operations,114163.0,Outstanding,2021
1559,Employee_1559,Engineering,137637.0,Outstanding,2021
1560,Employee_1560,Product,106934.0,Meets Expectations,2022
1561,Employee_1561,Operations,119895.0,Outstanding,2024
1562,Employee_1562,HR,87307.0,Exceeds Expectations,2023
1563,Employee_1563,Finance,109098.0,Outstanding,2025
1564,Employee_1564,Sales,115921.0,Outstanding,2019
1565,Employee_1565,Operations,60486.0,Outstanding,2019
1566,Employee_1566,Sales,63335.0,Exceeds Expectations,2024
1567,Employee_1567,Finance,141900.0,Meets Expectations,2025
1568,Employee_1568,Engineering,144112.0,Exceeds Expectations,2019
1569,Employee_1569,Finance,66130.0,Exceeds Expectations,2025
1570,Employee_1570,HR,142508.0,Needs Improvement,2018
1571,Employee_1571,HR,115566.0,Exceeds Expectations,2022
1572,Employee_1572,Engineering,121703.0,Meets Expectations,2019
1573,Employee_1573,HR,82192.0,Outstanding,2021
1574,Employee_1574,Operations,56062.0,Meets Expectations,2023
1575,Employee_1575,Sales,,Exceeds Expectations,2025
1576,Employee_1576,Engineering,144780.0,Outstanding,2025
1577,Employee_1577,HR,76545.0,,2020
1578,Employee_1578,Engineering,76689.0,Outstanding,2024
1579,Employee_1579,Operations,66174.0,Needs Improvement,2020
1580,Employee_1580,Operations,143461.0,Needs Improvement,2019
1581,Employee_1581,Finance,64348.0,Exceeds Expectations,2020
1582,Employee_1582,Engineering,78714.0,Exceeds Expectations,2020
1583,Employee_1583,HR,93102.0,Meets Expectations,2018
1584,Employee_1584,Engineering,129460.0,Outstanding,2025
1585,Employee_1585,Finance,144930.0,Meets Expectations,2021
1586,Employee_1586,Sales,,Exceeds Expectations,2024
1587,Employee_1587,Marketing,127267.0,Meets Expectations,2021
1588,Employee_1588,Engineering,103136.0,Outstanding,2018
1589,Employee_1589,Finance,78625.0,Exceeds Expectations,2018
1590,Employee_1590,Operations,137873.0,Outstanding,2020
1591,Employee_1591,Marketing,127592.0,Exceeds Expectations,2022
1592,Employee_1592,Marketing,132052.0,Exceeds Expectations,2025
1593,Employee_1593,Operations,99261.0,,2023
1594,Employee_1594,Finance,56542.0,Outstanding,2025
1595,Employee_1595,HR,76677.0,Outstanding,2023
1596,Employee_1596,Engineering,101732.0,Outstanding,2020
1597,Employee_1597,Product,105343.0,Needs Improvement,2023
1598,Employee_1598,HR,94081.0,Outstanding,2018
1599,Employee_1599,Product,117856.0,Outstanding,2021
1600,Employee_1600,HR,143858.0,Needs Improvement,2023
1601,Employee_1601,Finance,74065.0,Outstanding,2025
1602,Employee_1602,Operations,138460.0,Needs Improvement,2024
1603,Employee_1603,Finance,143092.0,Outstanding,2020
1604,Employee_1604,HR,109693.0,Outstanding,2022
1605,Employee_1605,Finance,81962.0,Meets Expectations,2020
1606,Employee_1606,Finance,83295.0,Needs Improvement,2019
1607,Employee_1607,Sales,68807.0,Meets Expectations,2020
1608,Employee_1608,Marketing,97348.0,Needs Improvement,2018
1609,Employee_1609,Marketing,81432.0,Outstanding,2021
1610,Employee_1610,Operations,138285.0,Needs Improvement,2021
1611,Employee_1611,Operations,112854.0,Exceeds Expectations,2024
1612,Employee_1612,Finance,95262.0,Outstanding,2023
1613,Employee_1613,Finance,92080.0,Meets Expectations,2018
1614,Employee_1614,Operations,56324.0,Outstanding,2019
1615,Employee_1615,Operations,90909.0,Meets Expectations,2018
1616,Employee_1616,Product,144339.0,Needs Improvement,2020
1617,Employee_1617,Sales,74870.0,Needs Improvement,2018
1618,Employee_1618,Finance,89578.0,Needs Improvement,2018
1619,Employee_1619,Marketing,127124.0,Exceeds Expectations,2024
1620,Employee_1620,Engineering,81790.0,Needs Improvement,2019
1621,Employee_1621,Finance,80289.0,Outstanding,2020
1622,Employee_1622,Sales,110129.0,Exceeds Expectations,2022
1623,Employee_1623,Marketing,70485.0,Exceeds Expectations,2024
1624,Employee_1624,Finance,99482.0,Meets Expectations,2022
1625,Employee_1625,Finance,141188.0,Outstanding,2024
1626,Employee_1626,Operations,59748.0,Outstanding,2021
1627,Employee_1627,Engineering,141769.0,Exceeds Expectations,2025
1628,Employee_1628,Operations,64435.0,Meets Expectations,2024
1629,Employee_1629,Finance,58709.0,Meets Expectations,2023
1630,Employee_1630,Product,85355.0,Meets Expectations,2018
1631,Employee_1631,HR,110771.0,Exceeds Expectations,2021
1632,Employee_1632,Sales,112799.0,Needs Improvement,2019
1633,Employee_1633,Sales,68116.0,Exceeds Expectations,2022
1634,Employee_1634,Operations,80470.0,Needs Improvement,2025
1635,Employee_1635,Operations,97344.0,Meets Expectations,2025
1636,Employee_1636,Product,97918.0,Outstanding,2024
1637,Employee_1637,Marketing,107224.0,Exceeds Expectations,2018
1638,Employee_1638,HR,94298.0,Outstanding,2019
1639,Employee_1639,Product,135219.0,Outstanding,2023
1640,Employee_1640,Marketing,116629.0,Meets Expectations,2019
1641,Employee_1641,Product,121040.0,Exceeds Expectations,2018
1642,Employee_1642,HR,83016.0,Exceeds Expectations,2023
1643,Employee_1643,Operations,78960.0,Exceeds Expectations,2019
1644,Employee_1644,Marketing,88591.0,Outstanding,2023
1645,Employee_1645,HR,137848.0,Needs Improvement,2024
1646,Employee_1646,Marketing,122641.0,Needs Improvement,2024
1647,Employee_1647,HR,91395.0,Exceeds Expectations,2018
1648,Employee_1648,Sales,77700.0,Meets Expectations,2018
1649,Employee_1649,Product,89620.0,Meets Expectations,2023
1650,Employee_1650,Sales,75559.0,Meets Expectations,2020
1651,Employee_1651,HR,116642.0,Outstanding,2021
1652,Employee_1652,Marketing,131539.0,Meets Expectations,2025
1653,Employee_1653,HR,76732.0,Meets Expectations,2019
1654,Employee_1654,Finance,85354.0,Exceeds Expectations,2019
1655,Employee_1655,Sales,68843.0,Meets Expectations,2020
1656,Employee_1656,HR,126726.0,Meets Expectations,2020
1657,Employee_1657,Product,72640.0,Meets Expectations,2020
1658,Employee_1658,HR,107528.0,Exceeds Expectations,2022
1659,Employee_1659,Finance,93413.0,Meets Expectations,2022
1660,Employee_1660,Product,107638.0,Meets Expectations,2023
1661,Employee_1661,Engineering,107736.0,,2022
1662,Employee_1662,Sales,123866.0,Meets Expectations,2024
1663,Employee_1663,Product,74087.0,Meets Expectations,2024
1664,Employee_1664,Operations,96430.0,Outstanding,2018
1665,Employee_1665,Operations,79504.0,Exceeds Expectations,2025
1666,Employee_1666,HR,62114.0,Exceeds Expectations,2023
1667,Employee_1667,Operations,133859.0,Meets Expectations,2025
1668,Employee_1668,Engineering,65975.0,Outstanding,2019
1669,Employee_1669,HR,66023.0,Meets Expectations,2021
1670,Employee_1670,Operations,76447.0,Outstanding,2018
1671,Employee_1671,Operations,78959.0,Exceeds Expectations,2019
1672,Employee_1672,Finance,121203.0,Outstanding,2019
1673,Employee_1673,Sales,84703.0,Needs Improvement,2023
1674,Employee_1674,Product,64337.0,Outstanding,2020
1675,Employee_1675,Marketing,101427.0,Outstanding,2020
1676,Employee_1676,Engineering,116529.0,Exceeds Expectations,2025
1677,Employee_1677,Marketing,139665.0,Exceeds Expectations,2018
1678,Employee_1678,Finance,86921.0,Meets Expectations,2020
1679,Employee_1679,Sales,88307.0,Needs Improvement,2019
1680,Employee_1680,Finance,82355.0,Needs Improvement,2020
1681,Employee_1681,Marketing,59835.0,Exceeds Expectations,2022
1682,Employee_1682,Finance,75159.0,Exceeds Expectations,2020
1683,Employee_1683,Engineering,102605.0,Outstanding,2019
1684,Employee_1684,Finance,93088.0,Meets Expectations,2025
1685,Employee_1685,Engineering,133752.0,Exceeds Expectations,2023
1686,Employee_1686,Sales,110284.0,Outstanding,2018
1687,Employee_1687,Engineering,112043.0,Needs Improvement,2021
1688,Employee_1688,Finance,90547.0,Outstanding,2020
1689,Employee_1689,Finance,137844.0,Exceeds Expectations,2024
1690,Employee_1690,Product,82532.0,Outstanding,2024
1691,Employee_1691,Finance,89349.0,Exceeds Expectations,2025
1692,Employee_1692,Product,100445.0,Meets Expectations,2019
1693,Employee_1693,Operations,,Outstanding,2021
1694,Employee_1694,HR,111178.0,Meets Expectations,2021
1695,Employee_1695,Product,104407.0,Needs Improvement,2022
1696,Employee_1696,Sales,125340.0,Outstanding,2021
1697,Employee_1697,Sales,105990.0,Exceeds Expectations,2024
1698,Employee_1698,Engineering,130672.0,Meets Expectations,2023
1699,Employee_1699,Finance,120545.0,,2019
1700,Employee_1700,Finance,139791.0,Needs Improvement,2019
1701,Employee_1701,Sales,113141.0,Needs Improvement,2020
1702,Employee_1702,HR,78793.0,Outstanding,2020
1703,Employee_1703,Product,111570.0,Exceeds Expectations,2020
1704,Employee_1704,Finance,92892.0,Outstanding,2024
1705,Employee_1705,Product,56015.0,Outstanding,2024
1706,Employee_1706,Engineering,116813.0,Meets Expectations,2025
1707,Employee_1707,Sales,82712.0,Meets Expectations,2024
1708,Employee_1708,Engineering,63415.0,Exceeds Expectations,2024
1709,Employee_1709,Operations,117292.0,Outstanding,2024
1710,Employee_1710,Marketing,78833.0,Outstanding,2024
1711,Employee_1711,Finance,59158.0,Outstanding,2023
1712,Employee_1712,Product,117680.0,Meets Expectations,2024
1713,Employee_1713,Sales,75309.0,Outstanding,2025
1714,Employee_1714,Operations,61970.0,Needs Improvement,2021
1715,Employee_1715,Sales,127474.0,Exceeds Expectations,2021
1716,Employee_1716,Finance,141704.0,Exceeds Expectations,2022
1717,Employee_1717,Engineering,101540.0,,2023
1718,Employee_1718,Operations,75384.0,Exceeds Expectations,2020
1719,Employee_1719,Engineering,73017.0,Meets Expectations,2018
1720,Employee_1720,Operations,130880.0,Meets Expectations,2024
1721,Employee_1721,Finance,63702.0,Meets Expectations,2022
1722,Employee_1722,Engineering,55384.0,Meets Expectations,2018
1723,Employee_1723,HR,55404.0,Meets Expectations,2025
1724,Employee_1724,Operations,95943.0,Outstanding,2021
1725,Employee_1725,Product,102926.0,Outstanding,2022
1726,Employee_1726,Engineering,84189.0,Meets Expectations,2025
1727,Employee_1727,Product,67763.0,Meets Expectations,2022
1728,Employee_1728,HR,73384.0,Exceeds Expectations,2019
1729,Employee_1729,Finance,115100.0,Needs Improvement,2025
1730,Employee_1730,Finance,64860.0,Outstanding,2021
1731,Employee_1731,Product,135642.0,Exceeds Expectations,2021
1732,Employee_1732,Engineering,105612.0,Outstanding,2023
1733,Employee_1733,Marketing,78574.0,Needs Improvement,2022
1734,Employee_1734,Finance,78524.0,Needs Improvement,2024
1735,Employee_1735,Engineering,124172.0,Outstanding,2021
1736,Employee_1736,Sales,65916.0,Outstanding,2022
1737,Employee_1737,Operations,59809.0,Exceeds Expectations,2023
1738,Employee_1738,Engineering,87201.0,Exceeds Expectations,2024
1739,Employee_1739,Sales,108330.0,Meets Expectations,2025
1740,Employee_1740,Finance,68456.0,Meets Expectations,2023
1741,Employee_1741,Product,111397.0,Outstanding,2019
1742,Employee_1742,Operations,93765.0,Exceeds Expectations,2024
1743,Employee_1743,Product,89816.0,Needs Improvement,2022
1744,Employee_1744,Sales,100106.0,Meets Expectations,2021
1745,Employee_1745,Product,108932.0,Meets Expectations,2021
1746,Employee_1746,Sales,72100.0,Outstanding,2022
1747,Employee_1747,Product,,Outstanding,2022
1748,Employee_1748,Marketing,76949.0,Meets Expectations,2022
1749,Employee_1749,Operations,125080.0,Needs Improvement,2020
1750,Employee_1750,Finance,92744.0,Outstanding,2024
1751,Employee_1751,Engineering,,Meets Expectations,2021
1752,Employee_1752,Product,,Meets Expectations,2024
1753,Employee_1753,Product,62239.0,Needs Improvement,2023
1754,Employee_1754,Product,69489.0,Exceeds Expectations,2021
1755,Employee_1755,Engineering,113017.0,Exceeds Expectations,2020
1756,Employee_1756,Engineering,116877.0,Exceeds Expectations,2022
1757,Employee_1757,Product,98125.0,Outstanding,2019
1758,Employee_1758,Sales,104922.0,Exceeds Expectations,2022
1759,Employee_1759,Marketing,87049.0,Meets Expectations,2025
1760,Employee_1760,Finance,92131.0,Exceeds Expectations,2022
1761,Employee_1761,Product,97944.0,Meets Expectations,2020
1762,Employee_1762,HR,128963.0,Needs Improvement,2024
1763,Employee_1763,Engineering,79285.0,Meets Expectations,2021
1764,Employee_1764,Product,92626.0,Needs Improvement,2022
1765,Employee_1765,Finance,97808.0,Exceeds Expectations,2021
